"Gene"	"log2FC"	"FDR"
"144"	"ARHGAP44"	-2.04179871542992	3.95716629046383e-24
"145"	"ELAC2"	0.158857189576272	0.0679161048444629
"146"	"SCIN"	0.430294735570895	0.141947936137199
"147"	"ARSD"	0.410147005263723	0.00271727224971915
"148"	"PNPLA4"	-0.00366006652997086	0.982467072155718
"149"	"ADIPOR2"	-0.6225397699319	9.19442088978235e-10
"150"	"CDKL3"	0.528359508326826	0.00849186944822657
"151"	"PRSS21"	-1.30231673941752	0.00322790530033405
"152"	"MARK4"	0.300161564525506	0.0072847700424432
"153"	"PROM1"	0.472672207910672	0.367561371781404
"154"	"CCDC124"	-0.233234749251641	0.238369054984893
"155"	"CEACAM21"	-1.54215328294417	1.38415052028418e-09
"156"	"PAFAH1B1"	-0.274211885199974	0.00154385105956524
"157"	"NOS2"	-1.32239068974818	5.65934257780261e-07
"158"	"DNAH9"	-3.43888581038231	1.54556064099234e-09
"159"	"KIAA0100"	0.0627816331000286	0.517552695637016
"160"	"SLC13A2"	-3.42930803672698	1.73141192260662e-10
"161"	"GAS7"	-0.861692624631325	1.21849886034731e-06
"162"	"TRAPPC6A"	-0.270992881283231	0.146722457119149
"163"	"MATK"	-1.47053962327772	2.60103030003063e-10
"164"	"CEACAM7"	2.16488870173366	2.86656983939281e-06
"165"	"CD79B"	0.54975957757365	0.0468401533470027
"166"	"SCN4A"	1.33263173267117	0.000145677753947469
"167"	"ST7L"	0.246805670127537	0.0257370874276175
"168"	"TKTL1"	-1.63655544521052	2.68480348797256e-05
"169"	"RPUSD1"	0.628180752895987	9.92747277078605e-05
"170"	"RHBDF1"	0.157494407995404	0.208554260433438
"171"	"LUC7L"	0.348338396452893	0.0231502891683226
"172"	"CACNA2D2"	-3.81846874258944	8.42964744152666e-22
"173"	"BAIAP3"	-0.107720948016313	0.705448788917293
"174"	"TSR3"	-0.00759764358791415	0.963896900270876
"175"	"PIGQ"	-0.488057451120915	7.44366967212075e-05
"176"	"CRAMP1"	-0.060170191872726	0.614134887722997
"177"	"TEAD3"	0.193414262275375	0.0965857714965175
"178"	"SELE"	-1.79699814040082	1.11449011305779e-05
"179"	"DNAJC11"	0.394985608188668	6.87110120045389e-06
"180"	"FMO3"	-1.12613766574408	2.14898066333343e-08
"181"	"MYLIP"	-0.674006111290391	3.53762079250158e-08
"182"	"NOX1"	0.954284964667206	1.04791288244821e-07
"183"	"E2F2"	2.196479741726	7.30352930453873e-17
"184"	"PSMB1"	0.171552292297087	0.116891438570102
"185"	"SYN1"	0.255928311776139	0.220482484854649
"186"	"JARID2"	0.320999741273175	0.00694189292587553
"187"	"CDKL5"	-0.900980502296362	6.43073548517178e-09
"188"	"CAMK1G"	0.144922076463659	0.516892724058622
"189"	"CDK11A"	0.15390751482501	0.363806044594361
"190"	"NADK"	0.269916212958844	0.00544233326140297
"191"	"DLEC1"	-1.73676834480443	1.7039485251263e-06
"192"	"CYTH3"	-0.242522465336212	0.0560274840766965
"193"	"ADAM22"	0.165190908292536	0.446780434365022
"194"	"SYPL1"	0.0910546980694384	0.226135080776284
"195"	"CYB561"	0.280782184594262	0.0139313775026989
"196"	"SPAG9"	-0.179355085057619	0.126755345387115
"197"	"CELSR3"	2.66594230045795	4.17588111119971e-15
"198"	"AASS"	-0.425559273096703	0.0208109691470819
"199"	"PLEKHG6"	1.05754782169042	2.52437114849027e-08
"200"	"SS18L2"	0.297692194499697	0.00166884744903102
"201"	"MPND"	-0.369195097187793	0.00292344197601496
"202"	"MGST1"	0.636301716584201	6.78979547025868e-05
"203"	"CRY1"	-0.519013440459478	5.36291384556318e-06
"204"	"NFIX"	-1.66481576792064	9.92022603561602e-21
"205"	"ST3GAL1"	-0.522346472790431	0.000370512246882735
"206"	"MMP25"	-0.753131629417476	0.0010525693533618
"207"	"IL32"	-0.539568941809218	0.0119832553180212
"208"	"PKD1"	-0.567333009123467	0.000312731776955613
"209"	"MAPK8IP2"	0.609580908056591	0.0674039177420335
"210"	"MED24"	-0.0925171815004902	0.475680188110472
"211"	"RHOBTB2"	-1.5890875367644	2.29084240266169e-15
"212"	"HEATR5B"	-0.227023919807011	0.0428009239051898
"213"	"SEC62"	-0.123789916627287	0.0434098775695029
"214"	"RPS20"	-0.0921985447005813	0.500144578598313
"215"	"CSDE1"	-0.171384219708472	0.0044583014213044
"216"	"UBE3C"	0.451516722022427	5.83817705010205e-09
"217"	"REV3L"	-0.526497466789213	0.00338044344774989
"218"	"TENM1"	-0.049630384344391	0.902177386811721
"219"	"MASP2"	-1.04837915065264	4.15548652794624e-05
"220"	"IYD"	-0.511065270927114	0.176224093294295
"221"	"FAM76A"	-0.416190411432755	1.19240319669661e-06
"222"	"TRAF3IP3"	0.453650547208576	0.0376675166926715
"223"	"POMT2"	0.372015860458581	0.000210566552770365
"224"	"VTA1"	0.37483665981076	2.1441470395377e-06
"225"	"MLXIPL"	-1.518630759558	2.62700987291311e-10
"226"	"BAZ1B"	0.51065390907145	1.01024328542359e-07
"227"	"RANBP9"	0.630636418851749	2.46695732657914e-13
"228"	"ETV7"	0.531042272700016	0.00256193685482983
"229"	"SPRTN"	0.6557025076472	5.00654701160215e-12
"230"	"EEF1AKNMT"	0.517329331880648	1.11873171348084e-07
"231"	"DYRK4"	-0.320559940557982	0.00288549027437956
"232"	"ZNF207"	0.688317362113191	7.12557270257138e-11
"233"	"UQCRC1"	0.0257688236108065	0.889616411678165
"234"	"STARD3NL"	-0.235100656352009	0.0200620417078871
"235"	"CD9"	-0.991522212001298	8.45231143599691e-10
"236"	"NCAPD2"	0.852588106666764	2.1093104337087e-09
"237"	"IFFO1"	-0.833085345902359	6.23247802579656e-08
"238"	"GIPR"	-0.296302670667091	0.266840435002451
"239"	"PHF7"	-0.122500614730657	0.274888460578398
"240"	"SEMA3G"	-3.09730943767221	6.33794004973888e-25
"241"	"NISCH"	-0.669947702041207	1.18126850761361e-10
"242"	"STAB1"	0.000293559255928777	0.99892610823445
"243"	"FUZ"	-0.468359488173812	0.000702624884672603
"244"	"SLC6A13"	-3.74939651175703	5.61185554242632e-33
"245"	"IDS"	0.0691215870633473	0.617284154362625
"246"	"ZNF200"	0.371011150316518	1.54200768241756e-06
"247"	"CD4"	-0.894584380756402	2.10593686785897e-07
"248"	"LRRC23"	-1.11496688474168	6.00824239585773e-07
"249"	"BTK"	-1.42855282966359	6.7352494979572e-14
"250"	"HFE"	0.347017025973004	0.0026978377196695
"251"	"SCMH1"	-0.124457084550302	0.121411392603848
"252"	"FYN"	-0.528359356217187	0.000381316939909771
"253"	"HIVEP2"	0.0330181446236342	0.840347719127635
"254"	"FMO1"	1.69872341598587	8.24347057603938e-10
"255"	"ELOA"	-0.24630743958208	0.000368921342814535
"256"	"LYPLA2"	0.522621047530002	0.000825428256565499
"257"	"CLCN6"	-0.592698567800272	5.82941734747902e-07
"258"	"MRC2"	-0.837038429371855	4.78518045340274e-06
"259"	"TSPAN9"	-0.935648043593885	1.74799844744294e-12
"260"	"BTBD7"	0.0449482922968292	0.680871937566638
"261"	"APBA3"	0.247974191834896	0.00872316213750939
"262"	"MKS1"	0.453533602543187	1.11519444219409e-05
"263"	"ABHD5"	-0.626586598174074	2.12060212956845e-10
"264"	"ANOS1"	-2.64833326969569	3.69521113505522e-27
"265"	"AKAP8L"	0.078374853629537	0.428633375088588
"266"	"MBTD1"	0.427686941263437	0.00224018006409837
"267"	"UTP18"	0.494972550970215	4.67371126386754e-09
"268"	"RNF216"	0.313035640342006	3.92724610214014e-05
"269"	"TTC19"	-0.2387117693722	0.0107628920402567
"270"	"PTBP1"	0.337857188279712	0.000626947768642544
"271"	"DPF1"	0.881995986937763	0.000123990902038139
"272"	"SYT7"	2.44059576798233	8.12301310773651e-14
"273"	"LARS2"	0.345149036416154	6.93435094900821e-06
"274"	"PIK3C2A"	-0.154568130417453	0.249720832856707
"275"	"PLAUR"	0.301062429269769	0.107338907203266
"276"	"ANLN"	3.63238593042609	3.61148286812533e-22
"277"	"WIZ"	-0.0567386778007819	0.62920226860434
"278"	"RABGAP1"	-0.153075319270553	0.0759120247216619
"279"	"DCN"	-1.24346608705874	9.97464816875257e-10
"280"	"QPCTL"	0.561041810643371	0.000195530104235532
"281"	"PPP5C"	0.0302396022496891	0.788730567622298
"282"	"CEP68"	-0.0451518285494323	0.699974751272743
"283"	"MAP4K3"	0.409636259140025	3.51595258010267e-05
"284"	"ZBTB32"	0.621954378991493	0.0070982556706758
"285"	"TYROBP"	-1.7953461991062	1.06476570395001e-12
"286"	"TMEM159"	0.732853546732072	8.92065760555314e-09
"287"	"BRCA1"	1.37093766462953	7.20722292864802e-12
"288"	"ERCC1"	0.116733448074523	0.176704289700476
"289"	"CD22"	-0.846977054862463	0.00130505112247367
"290"	"SEMA3B"	-2.66341062699489	4.84331048707854e-23
"291"	"MBTPS2"	0.846445058997693	3.58804512058197e-18
"292"	"PRICKLE3"	0.573638021012471	6.3129852874938e-07
"293"	"LTF"	0.86522852193179	0.0493631626328166
"294"	"EXTL3"	0.153945479974444	0.175305777231923
"295"	"ELOVL5"	0.0583735454322518	0.547363249838237
"296"	"ALOX5"	-1.99135856604344	1.23158779783445e-19
"297"	"KDM5D"	-0.371075275031595	0.742323981765077
"298"	"CALCOCO1"	-1.4236201881508	1.45460573958369e-31
"299"	"UBR7"	0.176558270924182	0.0143439155905284
"300"	"MAP4K5"	0.241571499022524	0.0320731866215779
"301"	"EHD3"	0.0165967258324953	0.920936447141383
"302"	"PSMC4"	0.65309453614832	1.85726393574404e-07
"303"	"MAN2B2"	-0.25253567816015	0.00987709593787615
"304"	"CLDN11"	-1.83294555699005	3.00205535442067e-14
"305"	"SLC25A39"	0.899788653082472	8.00065091369624e-08
"306"	"MVP"	-0.28275878975842	0.0823346098383106
"307"	"NUB1"	0.127767176540958	0.0731920465430141
"308"	"PGM3"	0.650403883613698	6.3987511027012e-10
"309"	"RWDD2A"	0.0659431116845042	0.516329321462159
"310"	"CLK1"	-0.103617792860536	0.545895656065853
"311"	"POLR3B"	-0.0202317544213662	0.840143840971892
"312"	"ANGEL1"	-0.0488231211519015	0.638573911052958
"313"	"RNF14"	0.158721734876811	0.0336195788681977
"314"	"DNASE1L1"	-0.162943198676971	0.147509962621162
"315"	"DDX11"	1.40896054923581	1.00210520954256e-10
"316"	"HEBP1"	-0.717307648092826	2.89580834856141e-14
"317"	"GPRC5A"	-1.82529783728266	2.84951340780697e-13
"318"	"MAMLD1"	-0.112478385000424	0.57640407190803
"319"	"CD6"	-0.171960822381653	0.415459363686048
"320"	"TACC3"	1.47040923514019	3.0283532175446e-15
"321"	"UFL1"	0.326998119338074	3.31459967440835e-05
"322"	"POLA2"	0.675602329782011	1.92150884319729e-07
"323"	"ZC3H3"	0.375157177144412	0.00325964661554357
"324"	"CAPN1"	0.169313059832871	0.236409962656988
"325"	"ACP3"	-0.179085805438413	0.248174534722125
"326"	"MDH1"	0.136968580487631	0.160447135128495
"327"	"SLC30A9"	0.239992790256768	0.000335766359988218
"328"	"MTMR11"	0.882662283512322	3.57266298483747e-06
"329"	"COX15"	0.378680037933826	5.88450345130154e-06
"330"	"CCDC88C"	0.0309347798165014	0.869936390471937
"331"	"YAF2"	0.245479570588274	0.0404187981190257
"332"	"ZMYND11"	-0.288521311605317	0.000851402247363059
"333"	"WAS"	-0.903298029153018	2.03009525297308e-07
"334"	"DPEP1"	2.04355911277629	8.82293060014513e-08
"335"	"BID"	0.266227877568464	0.0231988233551708
"336"	"MATR3"	0.766233904744668	0.016613739563788
"337"	"NPC1L1"	1.537789012822	9.87842521893217e-06
"338"	"XYLT2"	0.531782903366539	5.14543441866088e-06
"339"	"NUDCD3"	0.0780944958050922	0.409903601725451
"340"	"CHDH"	0.0841243830185165	0.643987911018805
"341"	"IL20RA"	-1.67262135827573	5.95477944446722e-10
"342"	"GLT8D1"	0.0924636163254	0.181526488609634
"343"	"ATP2C1"	-0.334660899765352	0.000193759760446697
"344"	"IGF1"	0.0103221877098731	0.970323775006429
"345"	"SLC38A5"	-0.705254746835553	0.000180539981276308
"346"	"RALBP1"	0.0878370433416826	0.317538803875364
"347"	"RUFY3"	-0.334171149590949	0.0168269999243906
"348"	"CNTN1"	-1.37462718635342	1.6150730543057e-06
"349"	"SLC11A1"	-1.98805715776758	9.44799612906545e-21
"350"	"WWTR1"	-0.874233405236355	8.55396704199786e-13
"351"	"AGPS"	0.315487023652573	0.000136986577131348
"352"	"CXorf56"	0.234417794753539	0.000375123169636401
"353"	"ATP1A2"	-2.89052600419386	1.73834174867079e-18
"354"	"TTC27"	0.583634679246493	1.26046756571274e-13
"355"	"ZNF582"	-0.685700473903553	2.63315821333585e-07
"356"	"VSIG2"	-3.38805972015991	5.12600063527158e-21
"357"	"PHLDB1"	-0.178128073390931	0.218094765642743
"358"	"MARCO"	-3.82212103440859	2.69518027124154e-22
"359"	"CYP24A1"	5.55309366994418	8.83617162695891e-15
"360"	"PRDM11"	-1.24887808729348	2.79276868431832e-19
"361"	"SYT13"	1.92267112652393	0.00190342718647074
"362"	"SNAI2"	0.307281229131248	0.157685402139675
"363"	"CD74"	-1.21596036607286	2.40058847836944e-08
"364"	"HGF"	-0.848028246430866	3.86792069087813e-06
"365"	"ZRANB1"	-0.176672734078582	0.082629085613864
"366"	"NCDN"	0.196171823934336	0.0942885259584716
"367"	"ADGRA2"	-0.591511993357139	0.00203925583859188
"368"	"ZFP64"	0.834492224799877	3.48583760054985e-18
"369"	"MNAT1"	0.657842143890198	2.70889536219329e-11
"370"	"SAMD4A"	-0.742559306536069	4.84954193827002e-05
"371"	"RUNX3"	-0.317017239929324	0.0621569398453357
"372"	"MRE11"	0.585346910540174	5.02246171903898e-08
"373"	"PLEKHB1"	-0.799803058959738	8.19903745875428e-05
"374"	"SERPINB1"	-0.139954845108459	0.378902911169816
"375"	"SPAST"	0.70075443874835	8.79249484091436e-14
"376"	"NRXN3"	-1.21548002081298	1.03364313873098e-08
"377"	"OSBPL5"	-0.253431336857605	0.0925136282563564
"378"	"AQR"	0.16109839695516	0.0551624161162175
"379"	"CPS1"	1.48504238568389	0.00279823184764554
"380"	"C8B"	-4.6640446472926	7.3380939137944e-21
"381"	"FHL1"	-3.51857351979581	5.19307200656895e-38
"382"	"RTF2"	-0.0019575249251389	0.982936440628834
"383"	"NLRP2"	-0.357692957461764	0.382784927793549
"384"	"SLC45A4"	0.109363585031656	0.440218887782067
"385"	"RNF10"	-0.0819269415729442	0.258847628763615
"386"	"ZNF839"	0.266792667617707	0.0110235182127522
"387"	"ZDHHC6"	0.314204525413154	2.46363876907533e-06
"388"	"GRAMD1B"	0.411411296032475	0.145945038624365
"389"	"RNH1"	-0.882909781987131	1.2105352565802e-09
"390"	"NDUFS1"	0.46272925890948	8.42873249223446e-10
"391"	"RB1CC1"	0.200030763977341	0.0742651447079038
"392"	"ERP44"	-0.019763785335221	0.739265890602386
"393"	"ALAS1"	-0.62946096517043	4.03347419118061e-08
"394"	"BIRC3"	0.318885963635835	0.195539898283612
"395"	"AKAP11"	-0.327862983207981	0.0120944536996582
"396"	"GLRX2"	0.33928758157412	0.000211436536867343
"397"	"SNAPC1"	0.341538027827028	0.00173472057531847
"398"	"DERA"	0.125550232177832	0.176220557698934
"399"	"STRAP"	0.301581415222231	0.00137598522916844
"400"	"ABCC2"	1.48394291061931	0.00041531440248837
"401"	"DEF6"	0.326403550272594	0.0114268265008057
"402"	"PLEKHO1"	-0.282830441320399	0.0542893788831859
"403"	"GCLM"	0.972744239801355	3.05523456109195e-09
"404"	"UBR2"	-0.0147606822324926	0.894799547748269
"405"	"EHD2"	-1.4360846083666	1.66300278651675e-15
"406"	"DEPDC1"	3.71458808062998	3.98690644401437e-24
"407"	"CCDC28A"	-0.634307481943029	1.34282450967458e-09
"408"	"RRAGD"	-0.555449996915724	9.71747524095038e-05
"409"	"HSF2"	0.162800925329337	0.0793392032283851
"410"	"PHF20"	0.175704147891118	0.0561256817010784
"411"	"HSD17B6"	-3.24851604901166	9.28998596867849e-30
"412"	"NR1H3"	-0.352234347589391	0.00648455383894222
"413"	"TYMP"	0.278363691165884	0.114299098323435
"414"	"NCAPH2"	-0.23029831694607	0.0959921727771545
"415"	"TOMM34"	0.488554664901685	2.64499566807796e-05
"416"	"SEC63"	0.0150475324724191	0.849967664364904
"417"	"KPNA6"	0.356362713188352	2.37645692507569e-06
"418"	"VIM"	-1.00023672561045	1.04895012024598e-13
"419"	"RTEL1-TNFRSF6B"	0.585866997737644	0.0182343587110104
"420"	"FAS"	-0.282536081810043	0.0860748341699448
"421"	"RNASET2"	0.569212225054838	5.2443396284396e-06
"422"	"CD44"	-0.791212418734327	2.65684565832832e-09
"423"	"AGPAT4"	-0.983749444011537	3.67632465396466e-10
"424"	"SLAMF7"	1.22334330425426	2.32880800891635e-05
"425"	"BTN3A1"	-0.272355083981021	0.0113518914794078
"426"	"MIPEP"	-0.0980469291215598	0.333123766985189
"427"	"PRKCH"	-0.884739197212356	1.5299387730701e-13
"428"	"IFNGR1"	-0.687423267894071	4.00211171724076e-09
"429"	"B4GALT7"	0.614314050391512	6.07358207302193e-09
"430"	"SH2D2A"	0.727269086766715	0.000330909864039829
"431"	"VRK2"	0.509559099681604	5.37604396120002e-08
"432"	"TNFRSF1B"	-0.697340219819227	3.42143332715248e-06
"433"	"VEZT"	0.448658831557653	3.73097991481664e-08
"434"	"POU2F2"	0.659596933648344	0.00483120653111541
"435"	"BRD9"	0.535246040408196	3.42215139220537e-07
"436"	"SNX1"	-0.81138733875394	1.89837528102421e-22
"437"	"TBPL1"	0.183977831536179	0.0536953667217532
"438"	"ARNTL2"	2.2703932837693	9.8226859044417e-15
"439"	"BCLAF1"	0.215275079615857	0.0265336187665836
"440"	"SLC39A9"	0.295715556502361	8.56896610404639e-06
"441"	"ANK1"	0.760863126293769	0.00791222150907019
"442"	"TFB1M"	0.525481145139979	1.98199556356968e-07
"443"	"RABEP1"	-0.223002603937169	0.0134882832700051
"444"	"HMGB3"	2.83430311037208	3.83796770085207e-26
"445"	"NUP160"	0.41837017472416	1.22433201294733e-06
"446"	"BAK1"	0.619421645782514	9.06801145638477e-06
"447"	"MUSK"	-2.50108138366372	1.72012209798602e-14
"448"	"IKZF2"	0.975953267372195	4.77465095594532e-08
"449"	"GRN"	-1.08353403783076	2.32525782800293e-08
"450"	"FAM13B"	-0.558372646053869	1.20437937469902e-05
"451"	"ARHGAP31"	-2.02433197237992	3.86620258629134e-29
"452"	"CENPQ"	0.496403718321821	5.63051458547266e-05
"453"	"SARS1"	-0.119145589233522	0.233802588706702
"454"	"RANBP3"	-0.328083124404457	1.74600515372437e-05
"455"	"ARID4A"	-0.458102058475559	0.000265214113186997
"456"	"EIPR1"	0.714259630304386	2.59610295372902e-13
"457"	"PNPLA6"	-1.69959125982181	5.27759076293694e-23
"458"	"IFT88"	-0.480085324124566	5.93468766766029e-05
"459"	"ALG1"	0.474106424437673	1.95115439264156e-06
"460"	"ZCCHC8"	0.196577144971291	0.0194676066060728
"461"	"ABCF2"	0.543876588341734	7.19117657632805e-08
