"Gene"	"log2FC"	"FDR"
"384"	"RNF10"	-0.0696450245505016	0.403062606942184
"385"	"ZNF839"	0.30335926879882	0.0129886949498196
"386"	"ZDHHC6"	0.30978270012843	7.52007986938698e-05
"387"	"GRAMD1B"	0.331721258468431	0.294879233758702
"388"	"RNH1"	-0.934191948248688	3.40050346341175e-08
"389"	"NDUFS1"	0.50386869752321	1.29683786832805e-09
"390"	"RB1CC1"	0.252523990921566	0.0531571667442966
"391"	"ERP44"	-0.0189315910027705	0.801979580178314
"392"	"ALAS1"	-0.642497601400565	1.71927212054718e-06
"393"	"BIRC3"	0.185434215156327	0.554678246800611
"394"	"AKAP11"	-0.239812298836261	0.114315699470378
"395"	"GLRX2"	0.319180525657546	0.00271376400490515
"396"	"SNAPC1"	0.38205093767905	0.00353733652038668
"397"	"DERA"	0.0656416767464796	0.568127781924311
"398"	"STRAP"	0.29563304851931	0.00616342810722836
"399"	"ABCC2"	1.40293994658367	0.00383599755334094
"400"	"DEF6"	0.204306253705523	0.178460360430834
"401"	"PLEKHO1"	-0.212602913492643	0.2000551614386
"402"	"GCLM"	1.06159840791598	4.14812604601907e-08
"403"	"UBR2"	0.022024941619307	0.872740397201159
"404"	"EHD2"	-1.56745840855867	3.60195739802155e-14
"405"	"DEPDC1"	3.80215475269578	3.57296370410739e-18
"406"	"CCDC28A"	-0.634757581662177	2.14801213932122e-07
"407"	"RRAGD"	-0.594544906242375	0.000375156763567115
"408"	"HSF2"	0.23496785849427	0.0272830962235217
"409"	"PHF20"	0.233939019994041	0.0321437523503425
"410"	"HSD17B6"	-3.24956428217196	2.59194630508755e-23
"411"	"NR1H3"	-0.341765196938986	0.0264066153345673
"412"	"TYMP"	0.336878126704359	0.111394582190907
"413"	"NCAPH2"	-0.196714221166225	0.244763162093403
"414"	"TOMM34"	0.482961896100423	0.000414228096699186
"415"	"SEC63"	0.0393479104758949	0.647718860010642
"416"	"KPNA6"	0.403108499291228	2.5348417712378e-06
"417"	"VIM"	-1.02239885321582	1.24190457636055e-11
"418"	"RTEL1-TNFRSF6B"	0.617654765275961	0.0334476259755081
"419"	"FAS"	-0.267973800351043	0.177110186847478
"420"	"RNASET2"	0.541241427216107	0.000117208357956859
"421"	"CD44"	-0.795661673513456	2.99506075313531e-08
"422"	"AGPAT4"	-0.882101142933225	1.80750157575259e-06
"423"	"SLAMF7"	1.21865225693197	0.000382665457222694
"424"	"BTN3A1"	-0.263878710184742	0.0316092837021011
"425"	"MIPEP"	-0.0488247718508452	0.699174039638839
"426"	"PRKCH"	-0.849213138437896	2.33396501454447e-09
"427"	"IFNGR1"	-0.661057539193443	2.03548669867044e-06
"428"	"B4GALT7"	0.554435658334109	4.75762133653301e-06
"429"	"SH2D2A"	0.768407718593225	0.000859640586219739
"430"	"VRK2"	0.548504286475599	3.07192786897656e-07
"431"	"TNFRSF1B"	-0.683863075675001	0.000209933154782159
"432"	"VEZT"	0.456204921624654	1.52187353715137e-06
"433"	"POU2F2"	0.712256992467035	0.0139912918518167
"434"	"BRD9"	0.602322148036884	7.01347842816697e-07
"435"	"SNX1"	-0.777709030687786	1.23946585095369e-15
"436"	"TBPL1"	0.202443648537677	0.0654695785209039
"437"	"ARNTL2"	2.24409807566463	3.09431900884685e-11
"438"	"BCLAF1"	0.270673179269505	0.0160589713014813
"439"	"SLC39A9"	0.313407421544731	6.96328624799338e-05
"440"	"ANK1"	0.804541570676385	0.0212951935780283
"441"	"TFB1M"	0.546493704302899	1.55283336319032e-06
"442"	"RABEP1"	-0.157300357638715	0.111038244862776
"443"	"HMGB3"	2.90479318992421	9.35401710804502e-21
"444"	"NUP160"	0.476522935786863	3.76491674105796e-06
"445"	"BAK1"	0.519181346150996	0.00148663624102981
"446"	"MUSK"	-2.21987351972717	1.42584171585283e-09
"447"	"IKZF2"	0.972471663974029	5.68308201263779e-06
"448"	"GRN"	-1.1345777232905	7.31472929466289e-07
"449"	"FAM13B"	-0.506177747896218	0.000739783477603901
"450"	"ARHGAP31"	-1.95028501021469	8.43080682502666e-21
"451"	"CENPQ"	0.525017226959207	0.000276572781552036
"452"	"SARS1"	-0.113925005423422	0.32276986347425
"453"	"RANBP3"	-0.32377030899564	0.000308834127301821
"454"	"ARID4A"	-0.471989699347998	0.000659749256598352
"455"	"EIPR1"	0.709820612918381	5.35161781725773e-10
"456"	"PNPLA6"	-1.70611798856737	7.25845167660934e-17
"457"	"IFT88"	-0.370164038164039	0.00462534130986353
"458"	"ALG1"	0.44690677221013	0.000153821090048392
"459"	"ZCCHC8"	0.232846281566715	0.0161498385734318
"460"	"ABCF2"	0.59915748747721	2.80170928813356e-07
"461"	"CHPF2"	0.973442605298193	3.00702532776723e-12
"462"	"LRRC7"	0.376816239949351	0.1794009579577
"463"	"FUT8"	1.49664541831623	8.29662000142674e-18
"464"	"UBA6"	0.790315248873259	2.15732984270185e-07
"465"	"GAB2"	-0.991825595825341	4.06881522175357e-09
