"ID"	"Gene.symbol"	"logFC"	"adj.P.Val"
"4284"	"221630_s_at"	"DDX4"	0.387106355807184	0.0560922903166432
"4285"	"217840_at"	"DDX41"	-0.040941128333138	0.498983512096679
"4286"	"1559954_s_at"	"DDX42"	0.25079574079207	0.0621945624931261
"4287"	"220004_at"	"DDX43"	0.415153382067434	0.154406038744952
"4288"	"228039_at"	"DDX46"	-0.16062893738483	0.00625258812811464
"4289"	"31807_at"	"DDX49"	-0.100567418967962	0.0575350799501678
"4290"	"225886_at"	"DDX5"	-0.217653566103207	0.000552701211913931
"4291"	"221699_s_at"	"DDX50"	-0.0791268329106085	0.11822925144447
"4292"	"1554085_at"	"DDX51"	-0.144859836542359	0.0133464507297781
"4293"	"213637_at"	"DDX52"	-0.168285574746504	0.0113475410232233
"4294"	"1555357_at"	"DDX53"	0.233294303954748	0.461061254090308
"4295"	"219111_s_at"	"DDX54"	0.189288385461376	0.0779822234720217
"4296"	"231843_at"	"DDX55"	-0.0101210552148583	0.911428820423941
"4297"	"238525_at"	"DDX56"	-0.041089018038182	0.748835281322254
"4298"	"242961_x_at"	"DDX58"	-0.282576950860603	0.00680801982499073
"4299"	"228386_s_at"	"DDX59"	0.0728578632780597	0.162369597173866
"4300"	"225549_at"	"DDX6"	-0.0567048465649211	0.586449291907415
"4301"	"218986_s_at"	"DDX60"	-0.188337447324406	0.0162827060923722
"4302"	"1559585_at"	"DDX60L"	-0.280308200973974	0.188563378012975
"4303"	"230059_at"	"DEAF1"	-0.02092951204801	0.951157892267819
"4304"	"220781_at"	"DEC1"	0.00179464870025958	0.996609049594178
"4305"	"202447_at"	"DECR1"	-0.121268198936434	0.00910167947233323
"4306"	"219664_s_at"	"DECR2"	-0.202600933769553	0.199839926528056
"4307"	"211255_x_at"	"DEDD"	0.278372418669513	0.0513242266293707
"4308"	"225434_at"	"DEDD2"	-0.187072264365279	0.000296588165785051
"4309"	"226659_at"	"DEF6"	-0.269285213322185	0.000110815916602091
"4310"	"225637_at"	"DEF8"	-0.19632969359904	5.92410937680013e-05
"4311"	"205033_s_at"	"DEFA1B///DEFA3///DEFA1"	-0.0977130345993542	0.808378201855523
"4312"	"207269_at"	"DEFA4"	-0.194908894618974	0.454791222415196
"4313"	"207529_at"	"DEFA5"	-0.078830084331738	0.827797160565698
"4314"	"207814_at"	"DEFA6"	-0.0832115881392559	0.77848481089878
"4315"	"210397_at"	"DEFB1"	0.922373062264374	5.13169650477717e-09
"4316"	"224239_at"	"DEFB103A///DEFB103B"	0.087544457425321	0.802432677946019
"4317"	"1553521_at"	"DEFB104B///DEFB104A"	0.434276622802437	0.143246606863426
"4318"	"1553002_at"	"DEFB105B///DEFB105A"	-0.107738661237524	0.763085944461365
"4319"	"1552412_a_at"	"DEFB106B///DEFB106A"	-0.149889111868655	0.629583780225129
"4320"	"1563450_at"	"DEFB107B///DEFB107A"	0.212219587852956	0.44363755287408
"4321"	"1561165_a_at"	"DEFB108B"	0.39158185409805	0.147669405034007
"4322"	"1567878_at"	"DEFB114"	0.244763863538172	0.495469761259275
"4323"	"233221_at"	"DEFB118"	0.203227333851512	0.180963745097872
"4324"	"231155_at"	"DEFB119"	0.369984704654576	0.0894486943327856
"4325"	"234007_at"	"DEFB121"	0.116006852055536	0.576076254407776
"4326"	"1562167_a_at"	"DEFB122"	-0.0705568505810499	0.859698388470024
"4327"	"229772_at"	"DEFB123"	0.144638785245263	0.405617567650565
"4328"	"1568375_at"	"DEFB124"	0.219862391212365	0.4096574280105
"4329"	"1552998_at"	"DEFB125"	0.322976140835366	0.153474346870151
"4330"	"233166_at"	"DEFB126"	0.337752102973865	0.209016963216669
"4331"	"233343_at"	"DEFB127"	0.30362260305839	0.289561140441108
"4332"	"233160_at"	"DEFB129"	0.0866974787146484	0.826765320717779
"4333"	"243311_at"	"DEFB132"	0.426987091419413	0.113303935908705
"4334"	"207356_at"	"DEFB4B///DEFB4A"	0.0869230176960123	0.725800584735283
"4335"	"1553518_at"	"DEFT1P2///DEFT1P"	-0.0629423061558931	0.85319976575022
"4336"	"207431_s_at"	"DEGS1"	0.24415233274695	0.000406152458933137
"4337"	"236496_at"	"DEGS2"	-0.277290672542705	0.0194636615320289
"4338"	"200934_at"	"DEK"	-0.192128586526247	0.000232930572199978
"4339"	"226849_at"	"DENND1A"	-0.130244227909673	0.030021995470923
"4340"	"219696_at"	"DENND1B"	-0.211186111790738	9.47801018947525e-05
"4341"	"221080_s_at"	"DENND1C"	0.211210198604638	0.0101733846293578
"4342"	"221885_at"	"DENND2A"	0.651627439312655	0.00389323539599678
"4343"	"230769_at"	"DENND2C"	0.0428770940800725	0.522238531468241
"4344"	"238524_at"	"DENND2D"	0.098007599491309	0.24352494428707
"4345"	"212974_at"	"DENND3"	0.177751689943113	0.0896630504816482
"4346"	"1554352_s_at"	"DENND4A"	0.180839399479577	0.00737342152631318
"4347"	"202860_at"	"DENND4B"	-0.143594828520673	0.0809945638595936
"4348"	"205684_s_at"	"DENND4C"	0.0834645147937838	0.179441585299978
"4349"	"212561_at"	"DENND5A"	-0.00324814080525115	0.979903854791515
"4350"	"228551_at"	"DENND5B"	-0.413342067178963	2.45900602598466e-06
"4351"	"226965_at"	"DENND6A"	-0.0827175431325458	0.112583339920615
"4352"	"220713_at"	"DENND6B"	-0.166839328854598	0.130844067100067
"4353"	"221509_at"	"DENR"	-0.115113967371444	0.0118729371193325
"4354"	"222958_s_at"	"DEPDC1"	-0.416140258784679	0.075092760665875
"4355"	"1569958_at"	"DEPDC1-AS1"	-0.146299433676691	0.696983351737661
"4356"	"226980_at"	"DEPDC1B"	0.00464174111899052	0.991890209861793
"4357"	"1561114_a_at"	"DEPDC4"	-0.120691565391942	0.765710010821105
"4358"	"205223_at"	"DEPDC5"	0.186375631232329	0.015557345854568
"4359"	"228293_at"	"DEPDC7"	0.376993004638303	0.205523275524167
"4360"	"218858_at"	"DEPTOR"	-0.369115144140585	4.76733203627531e-06
"4361"	"218102_at"	"DERA"	-0.0591332521679799	0.195219698281969
"4362"	"219402_s_at"	"DERL1"	0.163584400307158	0.0148975452652245
"4363"	"218333_at"	"DERL2"	0.116838506229191	0.00331050173888624
"4364"	"229721_x_at"	"DERL3"	0.125420427458213	0.0869901148608724
"4365"	"202222_s_at"	"DES"	0.448805266012619	0.0386689477310459
"4366"	"212527_at"	"DESI1"	0.228253332468038	0.00899017520959029
"4367"	"212371_at"	"DESI2"	-0.144948216084869	0.000693153713286254
"4368"	"219641_at"	"DET1"	-0.0314680271549701	0.556238136310127
"4369"	"1554071_at"	"DEUP1"	-0.202493255640138	0.0894202002752557
"4370"	"203733_at"	"DEXI"	-0.0719438321443189	0.397387914616871
"4371"	"226116_at"	"DFFA"	-0.150829803055849	0.0011236169452924
"4372"	"206752_s_at"	"DFFB"	-0.124007288782467	0.230776141992918
"4373"	"203695_s_at"	"DFNA5"	0.0251057002595889	0.864406020756098
"4374"	"235365_at"	"DFNB59"	-0.11248882270327	0.21202938492529
"4375"	"203669_s_at"	"DGAT1"	0.127817524839868	0.108838579002487
"4376"	"226064_s_at"	"DGAT2"	-0.358315459305627	0.0164199735892163
"4377"	"1557451_at"	"DGCR10"	0.209343107777853	0.424546789395505
"4378"	"215725_at"	"DGCR11"	0.182086567977469	0.168147225606709
"4379"	"1566235_at"	"DGCR12"	0.358198818732044	0.150280700131027
"4380"	"241748_x_at"	"DGCR14"	0.220120813044369	0.366608113947191
"4381"	"214198_s_at"	"DGCR2"	-0.0856068141301964	0.363917018744398
"4382"	"228804_at"	"DGCR5"	0.361839143868127	0.0893231561389939
"4383"	"214024_s_at"	"DGCR6L"	0.254403825396531	0.324828008598302
"4384"	"208024_s_at"	"DGCR6L///DGCR6"	-0.20693904467413	0.0112856447792103
"4385"	"1566038_at"	"DGCR7"	0.132152693036927	0.442023545099703
"4386"	"215003_at"	"DGCR9"	0.0585278843166588	0.863969178834357
"4387"	"203385_at"	"DGKA"	0.320603070607989	8.62880746615586e-06
"4388"	"216307_at"	"DGKB"	0.213107366722387	0.5342321152173
"4389"	"208072_s_at"	"DGKD"	0.0666765918611958	0.42490966603414
"4390"	"238694_at"	"DGKE"	0.115518028006401	0.149908564624602
"4391"	"206395_at"	"DGKG"	0.0765892848068104	0.80999419699705
"4392"	"1553300_a_at"	"DGKH"	0.108228444183827	0.207196119168829
"4393"	"206806_at"	"DGKI"	0.189131199335735	0.497477786724295
"4394"	"238194_at"	"DGKK"	0.0554470440515997	0.853422023876789
"4395"	"226605_at"	"DGKQ"	-0.0467309921134405	0.679773261512204
"4396"	"239342_at"	"DGKZ"	0.271643580788357	0.328771155554486
"4397"	"209549_s_at"	"DGUOK"	0.15566739147298	9.4474402952332e-05
"4398"	"200862_at"	"DHCR24"	0.0488043828515927	0.52161070770374
"4399"	"201790_s_at"	"DHCR7"	0.151917977935291	0.198676037125428
"4400"	"218547_at"	"DHDDS"	0.103771780672179	0.0386513249054467
"4401"	"231416_at"	"DHDH"	-0.0949209418847641	0.821820377581375
"4402"	"48808_at"	"DHFR"	-0.227328517020912	0.00450037319560087
"4403"	"241727_x_at"	"DHFR2"	-0.123574465639775	0.0319002132581886
"4404"	"1552730_at"	"DHH"	0.271106431241389	0.267952270200354
"4405"	"213632_at"	"DHODH"	-0.106668853629288	0.251771773532532
"4406"	"207831_x_at"	"DHPS"	-0.122235400822303	0.0917090894433799
"4407"	"213279_at"	"DHRS1"	0.0275624376812473	0.760643294166254
"4408"	"218756_s_at"	"DHRS11"	0.083906659937826	0.304949932675238
"4409"	"204800_s_at"	"DHRS12"	-0.225505514350129	0.000481223817001393
"4410"	"226121_at"	"DHRS13"	-0.0283116010384585	0.787391212836976
"4411"	"214079_at"	"DHRS2"	-0.217467279953691	0.501596857416857
"4412"	"202481_at"	"DHRS3"	0.428648850109235	6.27267038076561e-15
"4413"	"227446_s_at"	"DHRS4-AS1"	-0.258038196976406	0.0135947253354541
"4414"	"218021_at"	"DHRS4L2///DHRS4"	-0.0562684422349591	0.416597004991079
"4415"	"213868_s_at"	"DHRS7"	0.277068285893469	0.18182626502924
"4416"	"220690_s_at"	"DHRS7B"	0.0816772753796808	0.20207574869379
"4417"	"230915_at"	"DHRS7C"	0.322455340874194	0.112635197564155
"4418"	"224009_x_at"	"DHRS9"	0.107791265289213	0.211810254908798
"4419"	"238053_at"	"DHRSX"	0.12359443667018	0.035225702173341
"4420"	"209916_at"	"DHTKD1"	0.290007794593743	3.53946763051506e-06
"4421"	"201386_s_at"	"DHX15"	0.0991953555873764	0.0304319018186842
"4422"	"203694_s_at"	"DHX16"	-0.0282187042128665	0.611442142446299
"4423"	"212648_at"	"DHX29"	-0.117280989350629	0.00656476319700104
"4424"	"236844_at"	"DHX30"	0.248309339123822	0.141776596314535
"4425"	"218198_at"	"DHX32"	0.00928343003780441	0.916000706107537
"4426"	"226262_at"	"DHX33"	0.0520334025089557	0.359795702902009
"4427"	"214017_s_at"	"DHX34"	0.147888962334894	0.25319451399399
"4428"	"218579_s_at"	"DHX35"	0.629316478747903	5.08939912105975e-08
"4429"	"223140_s_at"	"DHX36"	-0.044292010403618	0.526360509915641
"4430"	"223365_at"	"DHX37"	0.200169821899392	0.206881871394282
"4431"	"209178_at"	"DHX38"	0.0460520103119073	0.658597710527457
"4432"	"222574_s_at"	"DHX40"	0.186913785888974	0.000372103053623317
"4433"	"213420_at"	"DHX57"	0.07088599160085	0.313721685898788
"4434"	"219364_at"	"DHX58"	-0.149125500654415	0.494339823454084
"4435"	"227079_at"	"DHX8"	-0.129090211226965	0.0293464794802619
"4436"	"202420_s_at"	"DHX9"	-0.149583062051359	0.0695995445303699
"4437"	"219350_s_at"	"DIABLO"	-0.018429614225143	0.740733995692647
"4438"	"213514_s_at"	"DIAPH1"	0.358628868276824	0.000267369529357004
"4439"	"205726_at"	"DIAPH2"	0.355066017138418	1.81804409291834e-05
"4440"	"217050_at"	"DIAPH2-AS1"	0.456450277235612	0.0792070747925488
"4441"	"232596_at"	"DIAPH3"	0.0541507514742086	0.811347942275113
"4442"	"1555994_at"	"DIAPH3-AS1"	0.150978550621985	0.545289170657603
"4443"	"212888_at"	"DICER1"	-0.0720302459239655	0.131076706943206
"4444"	"229227_at"	"DICER1-AS1"	-0.365072805245511	1.58493028238044e-07
"4445"	"218325_s_at"	"DIDO1"	0.071852620093674	0.101484607667716
"4446"	"204699_s_at"	"DIEXF"	0.073967300843238	0.176751780790201
"4447"	"204405_x_at"	"DIMT1"	0.140498868451184	0.0123556280437536
"4448"	"206457_s_at"	"DIO1"	0.528077877023321	5.49048050826425e-07
"4449"	"211215_x_at"	"DIO2"	0.315218012427049	0.091258651648766
"4450"	"1562827_at"	"DIO2-AS1"	0.215781947721856	0.347694957296317
"4451"	"207154_at"	"DIO3"	0.558879241066235	0.0104957422002821
"4452"	"1559326_at"	"DIO3OS"	0.209541788339343	0.211539991157594
"4453"	"1552677_a_at"	"DIP2A"	0.111014865846857	0.545060935012826
"4454"	"224872_at"	"DIP2B"	-0.0659630956423243	0.264637065234107
"4455"	"212503_s_at"	"DIP2C"	-0.124842187858773	0.007897673988044
"4456"	"232854_at"	"DIRAS1"	0.140724696104321	0.415283192775557
"4457"	"219619_at"	"DIRAS2"	-0.506287663954124	0.0284274262060186
"4458"	"215506_s_at"	"DIRAS3"	-0.0366481139895196	0.875678350331951
"4459"	"1552674_at"	"DIRC1"	-0.0988637296903407	0.786901610388855
"4460"	"226026_at"	"DIRC2"	0.171979305463335	6.94348483733536e-05
"4461"	"232434_at"	"DIRC3"	0.120734997462976	0.421526910110998
"4462"	"214194_at"	"DIS3"	-0.113197462431531	0.0486586326427915
"4463"	"235005_at"	"DIS3L"	0.0653781370806712	0.329741725374597
"4464"	"242539_at"	"DIS3L2"	-0.217261719143679	0.0311216812903049
"4465"	"217330_at"	"DISC1"	0.250479173668058	0.415915705171984
"4466"	"1557845_at"	"DISC1FP1"	-0.172630294863914	0.484014042869542
"4467"	"228184_at"	"DISP1"	0.321308431918211	0.00181748900045894
"4468"	"229579_s_at"	"DISP2"	0.327022117047636	0.33061518097836
"4469"	"230019_s_at"	"DISP3"	0.149777325434223	0.45660678066259
"4470"	"1558342_x_at"	"DIXDC1"	0.231400629728732	0.0233035423926615
"4471"	"217219_at"	"DKFZP434A062"	0.418712764060658	0.012035012190322
"4472"	"234905_at"	"DKFZP434H168"	0.0438274036202877	0.902938191453728
"4473"	"234356_at"	"DKFZP434K028"	0.354465340605294	0.00747966437881294
"4474"	"230861_at"	"DKFZP434L187"	0.312315282638161	0.305333584873949
"4475"	"1566623_at"	"DKFZP547J0410"	0.305860718836484	0.230752325948621
"4476"	"216028_at"	"DKFZP564C152"	-0.0389697851545368	0.686737062764472
"4477"	"233869_x_at"	"DKFZP586B0319"	0.0412897037025868	0.838007493398073
"4478"	"213546_at"	"DKFZP586I1420"	-0.0177348945071412	0.839790885475999
"4479"	"234480_at"	"DKFZP761C1711"	0.210728538503464	0.54645090795602
"4480"	"1565771_at"	"DKFZp434E1119"	0.0524684526443187	0.847356092970207
"4481"	"1553898_a_at"	"DKFZp434L192"	0.256368160775065	0.247784684022342
"4482"	"1563511_at"	"DKFZp451B082"	-0.0430488880868012	0.871904773272799
"4483"	"234769_at"	"DKFZp547J222"	0.0957381546206886	0.718969215629162
"4484"	"234787_at"	"DKFZp564H213"	-0.304990126199131	0.168580837134018
"4485"	"230115_at"	"DKFZp779M0652"	0.0456194314179887	0.871658669027823
"4486"	"204602_at"	"DKK1"	0.1167806668405	0.614106600484637
"4487"	"219908_at"	"DKK2"	-0.33827537881692	0.305187643935303
"4488"	"221127_s_at"	"DKK3"	0.789239473425316	0.000848918412099171
"4489"	"206619_at"	"DKK4"	-0.0089607954918467	0.978672113690821
"4490"	"220284_at"	"DKKL1"	0.143727503120483	0.557942130893096
"4491"	"213149_at"	"DLAT"	-0.0337804853405252	0.645015730408773
"4492"	"210762_s_at"	"DLC1"	-0.179907758254394	0.364942780146677
"4493"	"209095_at"	"DLD"	0.0494477499727548	0.342232349736062
"4494"	"215085_x_at"	"DLEC1"	-0.109015831684136	0.321362624465357
"4495"	"205677_s_at"	"DLEU1"	-0.0904812332166927	0.118173079639659
"4496"	"1556820_a_at"	"DLEU2"	-0.212774338280708	0.0451665111252284
"4497"	"1566081_at"	"DLEU7"	0.315702260044638	0.0996999055168722
"4498"	"1569987_at"	"DLEU7-AS1"	0.422257994505328	0.00580230688766027
"4499"	"217208_s_at"	"DLG1"	0.28991577639944	0.00118118290203999
"4500"	"1556518_at"	"DLG1-AS1"	0.374169538056287	4.80667570588997e-07
"4501"	"228973_at"	"DLG2"	0.106890865138409	0.743378866025055
"4502"	"207732_s_at"	"DLG3"	0.369508819134868	0.00217398019843145
"4503"	"241839_at"	"DLG3-AS1"	0.12937870646192	0.440447311250479
"4504"	"204592_at"	"DLG4"	0.598026846714546	1.18553146112018e-05
"4505"	"201681_s_at"	"DLG5"	-0.212555019785629	7.85482862301309e-05
"4506"	"1562598_at"	"DLG5-AS1"	0.205288988922907	0.00779254626420886
"4507"	"206489_s_at"	"DLGAP1"	0.50909195421682	1.24460005631301e-06
"4508"	"238432_at"	"DLGAP1-AS1"	0.325658976301588	4.82214534379222e-08
"4509"	"223974_at"	"DLGAP1-AS2"	0.618079842598886	4.32666704841922e-11
"4510"	"1560522_at"	"DLGAP1-AS3"	0.172682859374881	0.602613261421525
"4511"	"216916_s_at"	"DLGAP2"	0.201307603436089	0.280041954249737
"4512"	"1564421_at"	"DLGAP2-AS1"	-0.137081514669437	0.66754535664754
"4513"	"231151_at"	"DLGAP3"	0.14593250804552	0.544621581273084
"4514"	"202571_s_at"	"DLGAP4"	0.33774141010092	0.0550459262906338
"4515"	"1558630_at"	"DLGAP4-AS1"	-0.0660313858508914	0.73443612634577
"4516"	"203764_at"	"DLGAP5"	-0.269315527955366	0.249658251603634
"4517"	"209560_s_at"	"DLK1"	0.309954271193027	0.349793978651123
"4518"	"220262_s_at"	"DLK2"	-0.0845129597177294	0.578702971256734
"4519"	"224215_s_at"	"DLL1"	-0.467355013466092	5.36851794836737e-10
"4520"	"222898_s_at"	"DLL3"	0.344301492578223	0.222074995863819
"4521"	"223525_at"	"DLL4"	0.0980765980155311	0.720123980719089
"4522"	"215210_s_at"	"DLST"	0.205715865628793	0.0092023634934108
"4523"	"242138_at"	"DLX1"	0.317014224771154	0.25832439413729
"4524"	"207147_at"	"DLX2"	0.397599959743222	0.132868139064118
"4525"	"231778_at"	"DLX3"	-0.535450920698683	0.0138988629533228
"4526"	"210259_s_at"	"DLX4"	0.0937555286604779	0.768221691534155
"4527"	"213707_s_at"	"DLX5"	-0.0910352516212334	0.764192282678495
"4528"	"242940_x_at"	"DLX6"	0.377611902823695	0.192703080184938
"4529"	"230882_at"	"DLX6-AS1"	0.183857598339377	0.434793904270634
"4530"	"224163_s_at"	"DMAP1"	-0.195742317406175	0.000459197819880883
"4531"	"208250_s_at"	"DMBT1"	-0.476420827922915	8.71663264505711e-05
"4532"	"234776_at"	"DMBX1"	-0.048350614538414	0.910242576474156
"4533"	"208386_x_at"	"DMC1"	0.298915147636522	0.0106688883628116
"4534"	"203881_s_at"	"DMD"	-0.0952651436154675	0.157644285214659
"4535"	"231790_at"	"DMGDH"	0.277299381258993	0.0098077931621141
"4536"	"226926_at"	"DMKN"	0.0450482058209936	0.567782588862348
"4537"	"217067_s_at"	"DMP1"	0.287724219393587	0.289854926577866
"4538"	"37996_s_at"	"DMPK"	0.17596194593002	0.159099788655311
"4539"	"220493_at"	"DMRT1"	0.0493810746537564	0.894111869071094
"4540"	"223986_x_at"	"DMRT2"	0.17436333918837	0.18213392425401
"4541"	"231800_s_at"	"DMRT3"	-0.365774616581838	7.37953594675597e-07
"4542"	"244725_at"	"DMRTA1"	0.161702240796713	0.213302841607382
"4543"	"1558856_at"	"DMRTA2"	-0.147109483538979	0.437630558064458
"4544"	"240313_at"	"DMRTB1"	0.217441579730139	0.448610642684844
"4545"	"1553998_at"	"DMRTC1B///DMRTC1"	-0.145378755884253	0.070039648256874
"4546"	"236811_at"	"DMRTC2"	0.148360631617193	0.616929675548278
"4547"	"203301_s_at"	"DMTF1"	-0.0799481882901425	0.187914800000887
"4548"	"204505_s_at"	"DMTN"	-0.220024317780895	0.009238400048198
"4549"	"1554429_a_at"	"DMWD"	0.233297056653669	0.0116993866173899
"4550"	"203791_at"	"DMXL1"	-0.0907491553364892	0.194717490420329
"4551"	"212820_at"	"DMXL2"	-0.152826395929166	0.00100328133129477
"4552"	"213647_at"	"DNA2"	0.0014135190990423	0.993624194030246
"4553"	"215173_at"	"DNAAF1"	-0.0144533581679394	0.911432839296942
"4554"	"219166_at"	"DNAAF2"	-0.270201418540166	0.00360503006617854
"4555"	"230033_at"	"DNAAF3"	0.128953014667447	0.0249400017979213
"4556"	"218460_at"	"DNAAF5"	-0.0596076652093096	0.329982880658904
"4557"	"228111_s_at"	"DNAH1"	-0.190948878341482	0.00473431978443614
"4558"	"229738_at"	"DNAH10"	-0.108414748679602	0.0299230206420284
"4559"	"1560416_at"	"DNAH11"	-0.154371435748162	0.135596607606019
"4560"	"243802_at"	"DNAH12"	-0.0364187116112369	0.593468091364646
"4561"	"242283_at"	"DNAH14"	-0.121608423200517	0.286483569679796
"4562"	"1553470_at"	"DNAH17"	0.109800335861768	0.729229714016461
"4563"	"1569925_at"	"DNAH17-AS1"	0.177514358050763	0.520454580406944
"4564"	"239499_at"	"DNAH2"	-0.201599102122016	0.00220346390188496
"4565"	"1560803_at"	"DNAH3"	-0.128907063467143	0.199711930529187
"4566"	"232381_s_at"	"DNAH5"	-0.404055731866205	1.93026280197263e-11
"4567"	"234893_s_at"	"DNAH6"	0.161993454900403	0.0839089410548601
"4568"	"214222_at"	"DNAH7"	-0.109510243423008	0.102639244212358
"4569"	"233052_at"	"DNAH8"	-0.172550069791872	0.353293610176659
"4570"	"240857_at"	"DNAH9"	-0.200786123414542	1.86977918185844e-05
"4571"	"220125_at"	"DNAI1"	0.139108547057054	0.0488552736329033
"4572"	"221668_s_at"	"DNAI2"	0.332639976230706	4.87030796502482e-06
"4573"	"200880_at"	"DNAJA1"	-0.0441028307893383	0.307084760018598
"4574"	"209157_at"	"DNAJA2"	0.257617306206537	0.000105505046677166
"4575"	"205963_s_at"	"DNAJA3"	-0.0813721337122182	0.0676966828232563
"4576"	"225061_at"	"DNAJA4"	-0.084359955394337	0.0325510090633186
"4577"	"200664_s_at"	"DNAJB1"	0.121413205282863	0.173404932383958
"4578"	"223054_at"	"DNAJB11"	0.148672205672153	0.0121442386304385
"4579"	"202865_at"	"DNAJB12"	0.174072651721175	0.173405074938743
"4580"	"1552976_at"	"DNAJB13"	0.0605517516647414	0.663219593346308
"4581"	"222850_s_at"	"DNAJB14"	0.128018396548295	0.232305831804624
"4582"	"202500_at"	"DNAJB2"	0.128968664531937	0.0261857144736515
"4583"	"203811_s_at"	"DNAJB4"	0.419484873792696	0.000153185517868014
"4584"	"207453_s_at"	"DNAJB5"	0.153079863815648	0.116987611026126
"4585"	"209015_s_at"	"DNAJB6"	0.0711562785455104	0.246618026244661
"4586"	"1552675_at"	"DNAJB7"	0.071896442728304	0.856152354126468
"4587"	"237284_at"	"DNAJB8"	0.364508228662552	0.154197018250874
"4588"	"1562740_at"	"DNAJB8-AS1"	0.33942227014152	0.228474390337826
"4589"	"202842_s_at"	"DNAJB9"	0.184056332090954	0.00104079043730451
"4590"	"218409_s_at"	"DNAJC1"	0.207964116584041	7.76088699665563e-07
"4591"	"225174_at"	"DNAJC10"	0.258140696451262	6.59975527392435e-09
"4592"	"215792_s_at"	"DNAJC11"	0.10281856508823	0.102823785117525
"4593"	"218976_at"	"DNAJC12"	0.790945984117288	1.88743452104969e-09
"4594"	"1564627_at"	"DNAJC13"	-0.460801113421653	0.0877422980245094
"4595"	"1554451_s_at"	"DNAJC14"	0.151642233036835	0.334462798988268
"4596"	"218435_at"	"DNAJC15"	0.104630479388497	0.102060924153174
"4597"	"212911_at"	"DNAJC16"	0.121626836308121	0.00977653813417402
"4598"	"219861_at"	"DNAJC17"	-0.252986929314408	0.000266169540668978
"4599"	"238115_at"	"DNAJC18"	-0.0981543186882865	0.38200354189854
"4600"	"225359_at"	"DNAJC19"	0.0513811462402014	0.502115783300644
"4601"	"1568884_at"	"DNAJC2"	-0.246294442784663	0.367528713648153
"4602"	"235001_at"	"DNAJC21"	0.358044667274281	0.111743953441122
